#,Prompt,Test Cases
53,"Define a function random_number that takes no parameters, and returns a random integer between 1 and 100 (inclusive).","Test Case 1:
Call:
random_number()
Expected Output:
An integer between 1 and 100 (inclusive).

Test Case 2:
Call:
random_number()
Expected Output:
An integer between 1 and 100 (inclusive).

Test Case 3:
Call:
random_number()
Expected Output:
An integer between 1 and 100 (inclusive).

Test Case 4:
Call:
random_number()
Expected Output:
An integer between 1 and 100 (inclusive).

Test Case 5:
Call:
random_number()
Expected Output:
An integer between 1 and 100 (inclusive)."
54,"Write a function named only_ints that takes two parameters. Your function should return True if both parameters are integers, and False otherwise.","Test Case 1:
Input:
5, 10
Output:
True

Test Case 2:
Input:
5, ""hello""
Output:
False

Test Case 3:
Input:
""10"", 20
Output:
False

Test Case 4:
Input:
-5, 0
Output:
True

Test Case 5:
Input:
3.5, 4
Output:
False"
55,"Write a function named add_dots that takes a string and adds ""."" in between each letter. Write another function named remove_dots that removes all dots.","Test Case 1:
Input (for add_dots):
""test""
Output:
""t.e.s.t""

Input (for remove_dots):
""t.e.s.t""
Output:
""test""

Test Case 2:
Input (for add_dots):
""hello""
Output:
""h.e.l.l.o""

Input (for remove_dots):
""h.e.l.l.o""
Output:
""hello""

Test Case 3:
Input (for add_dots):
""a""
Output:
""a""

Input (for remove_dots):
""a.b.c""
Output:
""abc""

Test Case 4:
Input (for add_dots):
""dot""
Output:
""d.o.t""

Input (for remove_dots):
""d.o.t""
Output:
""dot""

Test Case 5:
Input (for add_dots):
""abc""
Output:
""a.b.c""

Input (for remove_dots):
""a..b..c""
Output:
""abc"""
56,The goal of this challenge is to analyze a binary string consisting of only zeros and ones. Your code should find the biggest number of consecutive zeros in the string.,"Test Case 1:
Input:
""1000111011100""
Output:
3

Test Case 2:
Input:
""1100111111001101""
Output:
4

Test Case 3:
Input:
""1001""
Output:
2

Test Case 4:
Input:
""1111111""
Output:
0

Test Case 5:
Input:
""01111000001111""
Output:
5"
57,Define a function named all_equal that takes a list and checks whether all elements in the list are the same.,"Test Case 1:
Input:
[1, 1, 1, 1]
Output:
True

Test Case 2:
Input:
[""hello"", ""hello"", ""hello""]
Output:
True

Test Case 3:
Input:
[10, 10, 15, 10]
Output:
False

Test Case 4:
Input:
[]
Output:
True

Test Case 5:
Input:
[7]
Output:
True"
58,Write a function that takes a list of lists and flattens it into a one-dimensional list.,"Test Case 1:
Input:
[[1, 2, 3], [4, 5, 6], [7, 8, 9]]
Output:
[1, 2, 3, 4, 5, 6, 7, 8, 9]

Test Case 2:
Input:
[[""a"", ""b"", ""c""], [""d"", ""e""], [""f""]]
Output:
[""a"", ""b"", ""c"", ""d"", ""e"", ""f""]

Test Case 3:
Input:
[[1, 2], [3, 4], [5, 6], [7, 8]]
Output:
[1, 2, 3, 4, 5, 6, 7, 8]

Test Case 4:
Input:
[[], [], [1, 2, 3], [], [4, 5]]
Output:
[1, 2, 3, 4, 5]

Test Case 5:
Input:
[[1], [2], [3], [4], [5]]
Output:
[1, 2, 3, 4, 5]

"
59,Create a function that finds how many steps it takes from a number to reach 1 by following Collatz Conjecture rules.,"Test Case 1:
Input:
6
Output:
8
(Explanation: 6 → 3 → 10 → 5 → 16 → 8 → 4 → 2 → 1)

Test Case 2:
Input:
1
Output:
0
(Explanation: 1 is already at the target)

Test Case 3:
Input:
12
Output:
9
(Explanation: 12 → 6 → 3 → 10 → 5 → 16 → 8 → 4 → 2 → 1)

Test Case 4:
Input:
19
Output:
20
(Explanation: 19 → 58 → 29 → 88 → 44 → 22 → 11 → 34 → 17 → 52 → 26 → 13 → 40 → 20 → 10 → 5 → 16 → 8 → 4 → 2 → 1)

Test Case 5:
Input:
27
Output:
111
(Explanation: 27 goes through a long sequence before reaching 1.)

"
60,The Josephus Problem is a theoretical problem related to a certain counting-out game. Create a function that takes a number n and returns the last person to remain after a complex counting out process.,"Test Case 1:
Input:
7
Output:
7

Test Case 2:
Input:
1
Output:
1

Test Case 3:
Input:
10
Output:
5

Test Case 4:
Input:
100
Output:
73

Test Case 5:
Input:
6
Output:
5"
61,The Towers of Hanoi is a puzzle where we have three rods and n disks. The objective of the puzzle is to move the entire stack to another rod. You are given the number of disks n. Calculate the minimum number of moves needed to solve the puzzle.,"Test Case 1:
Input:
1
Output:
1

Test Case 2:
Input:
2
Output:
3

Test Case 3:
Input:
3
Output:
7

Test Case 4:
Input:
4
Output:
15

Test Case 5:
Input:
5
Output:
31

These test cases will help in validating the solution to the Towers of Hanoi problem for different numbers of disks.





"
62,"Given weights and values of n items, put these items in a knapsack of capacity W to get the maximum total value in the knapsack.","Test Case 1:
Input:
Weights: [10, 20, 30]
Values: [60, 100, 120]
Capacity (W): 50
Output:
220

Test Case 2:
Input:
Weights: [5, 10, 15]
Values: [10, 20, 30]
Capacity (W): 20
Output:
40

Test Case 3:
Input:
Weights: [2, 3, 4, 5]
Values: [1, 2, 5, 6]
Capacity (W): 8
Output:
8

Test Case 4:
Input:
Weights: [1, 2, 5, 6, 7]
Values: [1, 6, 18, 22, 28]
Capacity (W): 11
Output:
40

Test Case 5:
Input:
Weights: [4, 5, 1]
Values: [1, 2, 3]
Capacity (W): 4
Output:
3

"
63,"Given a list of cities and the distances between each pair of cities, what is the shortest possible route that visits each city and returns to the origin city?","Test Case 1:
Input:
Cities: [A, B, C]
Distances: {(A, B): 1, (B, C): 2, (A, C): 2}
Output:
A -> B -> C -> A with a distance of 5

Test Case 2:
Input:
Cities: [A, B, C, D]
Distances: {(A, B): 10, (A, C): 15, (A, D): 20, (B, C): 35, (B, D): 25, (C, D): 30}
Output:
A -> B -> D -> C -> A with a distance of 80

Test Case 3:
Input:
Cities: [W, X, Y, Z]
Distances: {(W, X): 2, (W, Y): 9, (W, Z): 10, (X, Y): 6, (X, Z): 4, (Y, Z): 3}
Output:
W -> X -> Z -> Y -> W with a distance of 15

Test Case 4:
Input:
Cities: [P, Q, R]
Distances: {(P, Q): 5, (P, R): 9, (Q, R): 6}
Output:
P -> Q -> R -> P with a distance of 20

Test Case 5:
Input:
Cities: [M, N, O, P, Q]
Distances: {(M, N): 2, (M, O): 9, (M, P): 10, (M, Q): 15, (N, O): 4, (N, P): 8, (N, Q): 14, (O, P): 6, (O, Q): 5, (P, Q): 3}
Output:
M -> N -> O -> Q -> P -> M with a distance of 20"
64,You are given two identical eggs and you have access to a building with n floors. What is the minimum number of trials you need to find the highest floor from which the egg can be dropped without breaking?,"Test Case 1:
Input:
10 floors
Output:
4
(Explanation: Drop first egg from floors 4, 7, 9. If it breaks on 4, test floors 1, 2, 3 with the second egg. If it breaks on 7, test floors 5 and 6 with the second egg, and so on.)

Test Case 2:
Input:
100 floors
Output:
14
(Explanation: This involves a bit more strategy. For simplicity, we can start by dropping the first egg from the 14th floor, then go up 13 floors to the 27th floor, then 12 floors to the 39th, and so on.)

Test Case 3:
Input:
2 floors
Output:
2
(Explanation: Drop the first egg from the 1st floor. If it breaks, we have our answer. If not, drop the second egg from the 2nd floor.)

Test Case 4:
Input:
1 floor
Output:
1
(Explanation: Only one floor to test. So, one drop is enough.)

Test Case 5:
Input:
20 floors
Output:
6
(Explanation: Drop first egg from floors 5, 10, 14, 17, 19. This strategy ensures we minimize the number of drops in the worst case.)"
65,"Given a set of non-negative integers, and a value sum, determine if there is a subset of the given set with sum equal to given sum.","Test Case 1:
Input:
Set: [3, 34, 4, 12, 5, 2]
Sum: 9
Output:
True

Test Case 2:
Input:
Set: [1, 2, 3, 5]
Sum: 8
Output:
True

Test Case 3:
Input:
Set: [1, 1, 1, 1]
Sum: 5
Output:
False

Test Case 4:
Input:
Set: [7, 14, 3, 8, 10]
Sum: 21
Output:
True

Test Case 5:
Input:
Set: [2, 5, 8, 13, 21]
Sum: 50
Output:
False"
66,"Given a knapsack weight W and a set of n items with certain value val[i] and weight wt[i], we need to calculate the maximum amount that could make up this quantity exactly.","Test Case 1:
Input:
W: 50
wt: [10, 20, 30]
val: [60, 100, 120]
Output:
220

Test Case 2:
Input:
W: 8
wt: [2, 3, 4, 5]
val: [1, 2, 5, 6]
Output:
7

Test Case 3:
Input:
W: 4
wt: [4, 5, 1]
val: [1, 2, 3]
Output:
3

Test Case 4:
Input:
W: 15
wt: [3, 5, 4, 6]
val: [2, 4, 3, 5]
Output:
9

Test Case 5:
Input:
W: 6
wt: [1, 3, 4, 5]
val: [1, 4, 5, 7]
Output:
9"
67,"Given a value N, if we want to make change for N cents, and we have infinite supply of each of S = { S1, S2, .. , Sm} valued coins, how many ways can we make the change?","Test Case 1:
Input:
N: 4
S: [1, 2, 3]
Output:
4
(Explanation: {1,1,1,1}, {1,1,2}, {2,2}, {1,3})

Test Case 2:
Input:
N: 10
S: [2, 5, 3, 6]
Output:
5
(Explanation: {2,2,2,2,2}, {2,2,3,3}, {2,2,6}, {2,3,5}, {5,5})

Test Case 3:
Input:
N: 5
S: [1, 2, 5]
Output:
4
(Explanation: {1,1,1,1,1}, {1,1,1,2}, {1,2,2}, {5})

Test Case 4:
Input:
N: 3
S: [2, 3]
Output:
1
(Explanation: {3})

Test Case 5:
Input:
N: 7
S: [3, 4]
Output:
0
(Explanation: No combination can sum up to 7 using coins of denominations 3 and 4)"
68,"Given n items of different weights and bins each of capacity c, assign each item to a bin such that number of total used bins is minimized.","Test Case 1:
Input:
n: 4
Items: [4, 8, 1, 4, 2, 1]
c: 10
Output:
3

Test Case 2:
Input:
n: 5
Items: [9, 8, 7, 6, 5]
c: 10
Output:
5

Test Case 3:
Input:
n: 3
Items: [2, 5, 4]
c: 6
Output:
2

Test Case 4:
Input:
n: 4
Items: [7, 8, 3, 5]
c: 15
Output:
2

Test Case 5:
Input:
n: 6
Items: [1, 2, 3, 4, 5, 10]
c: 10
Output:
3"
69,"Given a string, return a string where for every char in the original, there are two chars.","Test Case 1:
Input:
""hello""
Output:
""hheelllloo""

Test Case 2:
Input:
""abc""
Output:
""aabbcc""

Test Case 3:
Input:
""!""
Output:
""!!""

Test Case 4:
Input:
""double""
Output:
""ddoouubbllee""

Test Case 5:
Input:
""space ""
Output:
""ssppacee """
70,"Return the number of times that the string ""hi"" appears anywhere in the given string.","Test Case 1:
Input:
""hi there""
Output:
1

Test Case 2:
Input:
""hihihihi""
Output:
4

Test Case 3:
Input:
""hello, how high?""
Output:
1

Test Case 4:
Input:
""hip hip hooray!""
Output:
2

Test Case 5:
Input:
""This is his kite.""
Output:
1"
71,"Return True if the string ""cat"" and ""dog"" appear the same number of times in the given string.","Test Case 1:
Input:
""catdog""
Output:
True

Test Case 2:
Input:
""catcat""
Output:
False

Test Case 3:
Input:
""dogdogcat""
Output:
False

Test Case 4:
Input:
""catxdogxdogxcat""
Output:
True

Test Case 5:
Input:
""dogdogdogcatcat""
Output:
True"
72,"Return the number of times that the string ""code"" appears anywhere in the given string, except we'll accept any letter for the 'd', so ""cope"" and ""cooe"" count.","Test Case 1:
Input:
""codecorecopecoor""
Output:
3

Test Case 2:
Input:
""codecodercofe""
Output:
2

Test Case 3:
Input:
""coze""
Output:
1

Test Case 4:
Input:
""codelcooecode""
Output:
2

Test Case 5:
Input:
""cote""
Output:
1"
73,"Given two strings, return True if either of the strings appears at the very end of the other string, ignoring upper/lower case differences (in other words, the computation should not be ""case sensitive""). Note: s.lower() returns the lowercase version of a string.","Test Case 1:
Input:
String 1: ""Hiabc""
String 2: ""abc""
Output:
True

Test Case 2:
Input:
String 1: ""abc""
String 2: ""ABCHI""
Output:
False

Test Case 3:
Input:
String 1: ""Hello""
String 2: ""lo""
Output:
True

Test Case 4:
Input:
String 1: ""Python""
String 2: ""THON""
Output:
True

Test Case 5:
Input:
String 1: ""abcXYZ""
String 2: ""xyz""
Output:
True"
74,"Return True if the given string contains an appearance of ""xyz"" where the xyz is not directly preceeded by a period (.). So ""xxyz"" counts but ""x.xyz"" does not.","Test Case 1:
Input:
""abcxyz""
Output:
True

Test Case 2:
Input:
""abc.xxyz""
Output:
False

Test Case 3:
Input:
""xyz.abc""
Output:
True

Test Case 4:
Input:
""x.xyzxyz""
Output:
True

Test Case 5:
Input:
""xy.zxzy""
Output:
True"
75,Write a generator function that generates the Fibonacci sequence up to n.,"Test Case 1:
Input:
5
Output:
0, 1, 1, 2, 3

Test Case 2:
Input:
1
Output:
0

Test Case 3:
Input:
10
Output:
0, 1, 1, 2, 3, 5, 8, 13, 21, 34

Test Case 4:
Input:
3
Output:
0, 1, 1

Test Case 5:
Input:
7
Output:
0, 1, 1, 2, 3, 5, 8"
76,Write a lambda function that takes two numbers and returns their sum.,"Test Case 1:
Input:
3, 4
Output:
7

Test Case 2:
Input:
-5, 5
Output:
0

Test Case 3:
Input:
10, 15
Output:
25

Test Case 4:
Input:
0, 0
Output:
0

Test Case 5:
Input:
7, -3
Output:
4"
77,"Write a function that takes two arguments, a and b, and returns their sum, product, and difference.","Test Case 1:
Input:
3, 4
Output:
Sum: 7, Product: 12, Difference: -1

Test Case 2:
Input:
5, 5
Output:
Sum: 10, Product: 25, Difference: 0

Test Case 3:
Input:
10, 2
Output:
Sum: 12, Product: 20, Difference: 8

Test Case 4:
Input:
-5, -7
Output:
Sum: -12, Product: 35, Difference: 2

Test Case 5:
Input:
0, 10
Output:
Sum: 10, Product: 0, Difference: -10

"
78,Write a regular expression that matches a string containing the word 'Python'.,"Test Case 1:
Input:
""I love Python programming.""
Output:
Match

Test Case 2:
Input:
""Python is versatile.""
Output:
Match

Test Case 3:
Input:
""I'm attending a Pythoneer meetup.""
Output:
No Match

Test Case 4:
Input:
""Pythons are also a type of snake.""
Output:
Match

Test Case 5:
Input:
""python in lowercase shouldn't match.""
Output:
No Match"
79,"Write a function that takes two sets and returns their union, intersection, and difference.","Test Case 1:
Input:
{1, 2, 3}, {3, 4, 5}
Output:
Union: {1, 2, 3, 4, 5}, Intersection: {3}, Difference: {1, 2}

Test Case 2:
Input:
{5, 6, 7}, {8, 9, 10}
Output:
Union: {5, 6, 7, 8, 9, 10}, Intersection: {}, Difference: {5, 6, 7}

Test Case 3:
Input:
{10, 20, 30}, {20, 30, 40}
Output:
Union: {10, 20, 30, 40}, Intersection: {20, 30}, Difference: {10}

Test Case 4:
Input:
{1, 3, 5}, {2, 4, 6}
Output:
Union: {1, 2, 3, 4, 5, 6}, Intersection: {}, Difference: {1, 3, 5}

Test Case 5:
Input:
{100, 200, 300}, {300, 400, 500}
Output:
Union: {100, 200, 300, 400, 500}, Intersection: {300}, Difference: {100, 200}"
80,"Write a function that takes a Python object, serializes it to JSON, and returns the JSON string.","Test Case 1:
Input:
{""name"": ""John"", ""age"": 30, ""city"": ""New York""}
Output:
'{""name"": ""John"", ""age"": 30, ""city"": ""New York""}'

Test Case 2:
Input:
[1, 2, 3, 4, 5]
Output:
'[1, 2, 3, 4, 5]'

Test Case 3:
Input:
(True, False, None)
Output:
'[true, false, null]'

Test Case 4:
Input:
{""students"": [{""name"": ""Alice""}, {""name"": ""Bob""}], ""teacher"": ""Mr. Smith""}
Output:
'{""students"": [{""name"": ""Alice""}, {""name"": ""Bob""}], ""teacher"": ""Mr. Smith""}'

Test Case 5:
Input:
42
Output:
'42'

"
81,"Write a function that takes a function and some arguments, and returns a new function that can be called with additional arguments.","Test Case 1:
Input:
Function: lambda x, y: x + y, Arguments: 2, 3
New Function Call with Arguments: 4, 5
Output:
14

Test Case 2:
Input:
Function: lambda x, y, z: x * y - z, Arguments: 2, 3
New Function Call with Arguments: 4, 5
Output:
6

Test Case 3:
Input:
Function: str.join, Arguments: "",""
New Function Call with Arguments: [""a"", ""b"", ""c""]
Output:
""a,b,c""

Test Case 4:
Input:
Function: math.pow, Arguments: 2
New Function Call with Arguments: 3
Output:
8

Test Case 5:
Input:
Function: lambda x, y: x / y, Arguments: 5
New Function Call with Arguments: 2
Output:
2.5

"
82,"We add a Leap Day on February 29, almost every four years. The leap day is an extra, or intercalary day and we add it to the shortest month of the year, February. In the Gregorian calendar three criteria must be taken into account to identify leap years: The year can be evenly divided by 4, is a leap year, unless: The year can be evenly divided by 100, it is NOT a leap year, unless: The year is also evenly divisible by 400. Then it is a leap year. Write function to determine whether a year is a leap year.","Test Case 1:
Input:
2000
Output:
True

Test Case 2:
Input:
2100
Output:
False

Test Case 3:
Input:
2024
Output:
True

Test Case 4:
Input:
1900
Output:
False

Test Case 5:
Input:
2400
Output:
True"
83,"Kevin and Stuart want to play the 'The Minion Game'. Game Rules: Both players are given the same string, S. Both players have to make substrings using the letters of the string S. Stuart has to make words starting with consonants. Kevin has to make words starting with vowels. The game ends when both players have made all possible substrings. A player gets +1 point for each occurrence of the substring in the string S.","Test Case 1:
Input:
""BANANA""
Output:
Stuart: 12, Kevin: 9

Explanation: Some of Kevin's words are 'A', 'AN', 'ANA'. For Stuart: 'B', 'BA', 'BAN', etc.

Test Case 2:
Input:
""APPLE""
Output:
Stuart: 11, Kevin: 8

Explanation: Some of Kevin's words are 'A', 'AP', 'APP'. For Stuart: 'P', 'PP', 'PPL', etc.

Test Case 3:
Input:
""ORANGE""
Output:
Stuart: 12, Kevin: 15

Explanation: Some of Kevin's words are 'O', 'OR', 'ORA'. For Stuart: 'R', 'RA', 'RAN', etc.

Test Case 4:
Input:
""STUART""
Output:
Stuart: 21, Kevin: 1

Explanation: Kevin's only word is 'A'. For Stuart, he can form words like 'S', 'ST', 'STU', etc.

Test Case 5:
Input:
""KEVIN""
Output:
Stuart: 8, Kevin: 5

Explanation: Some of Kevin's words are 'E', 'EVI'. For Stuart: 'K', 'KE', 'KEV', etc.

"
84,"Consider a string, s=""AABCAAADA"" and an integer, k=3. We can split s into n/k=3 substrings where each subtring, ti, consists of a contiguous block of k=3 characters in s. Then, use each ti to create string ui such that: The characters in ui are a subsequence of the characters in ti. Any repeat occurrence of a character is removed from the string such that each character in ui occurs exactly once. In other words, if the character at some index j in ti occurs at a previous index <j in ti, then do not include the character in string ui.","Test Case 1:
Input:
s=""AABCAAADA"", k=3
Output:
""AB"", ""CA"", ""AD""

Test Case 2:
Input:
s=""AABBCCDDEE"", k=2
Output:
""AB"", ""AB"", ""BC"", ""CD"", ""DE"", ""EE""

Test Case 3:
Input:
s=""XYZXYZXYZ"", k=3
Output:
""XYZ"", ""XYZ"", ""XYZ""

Test Case 4:
Input:
s=""ABCDE"", k=1
Output:
""A"", ""B"", ""C"", ""D"", ""E""

Test Case 5:
Input:
s=""WWEELLCCOOMMEE"", k=5
Output:
""WELC"", ""OMME"", ""E"""
85,"When users post an update on social media,such as a URL, image, status update etc., other users in their network are able to view this new post on their news feed. Users can also see exactly when the post was published, i.e, how many hours, minutes or seconds ago. Given two timestamps of one such post, one in Mon DD YYYY hh:mm:ss +ZZZZZ format and the other in Day, DD Mon YYYY hh:mm:ss +ZZZZZ format, print the absolute difference (in seconds) between them.","Test Case 1:
Input:
""Tue 01 Jan 2019 12:00:00 +0530"", ""Day, 01 Jan 2019 12:05:00 +0530""
Output:
300

Test Case 2:
Input:
""Sat 15 Feb 2020 18:30:00 +0000"", ""Day, 15 Feb 2020 18:45:00 +0000""
Output:
900

Test Case 3:
Input:
""Sun 20 Dec 2021 05:00:00 +0430"", ""Day, 20 Dec 2021 05:10:00 +0430""
Output:
600

Test Case 4:
Input:
""Fri 25 Jun 2023 01:00:00 +0200"", ""Day, 25 Jun 2023 01:20:00 +0200""
Output:
1200

Test Case 5:
Input:
""Wed 10 Nov 2022 09:15:00 +0630"", ""Day, 10 Nov 2022 09:35:00 +0630""
Output:
1200

"
86,"Given the coefficients of the polynomial P, and the value for x, find the value of P when x = k.","Test Case 1:
Input:
Coefficients: [2, -3, 4], x=2
Output:
6

Explanation:
P(x) = 2x^2 - 3x + 4
P(2) = 2(2^2) - 3(2) + 4 = 8 - 6 + 4 = 6

Test Case 2:
Input:
Coefficients: [1, 0, -1], x=3
Output:
8

Explanation:
P(x) = x^2 - 1
P(3) = (3^2) - 1 = 9 - 1 = 8

Test Case 3:
Input:
Coefficients: [-1, 2, 1], x=0
Output:
1

Explanation:
P(x) = -x^2 + 2x + 1
P(0) = -0 + 0 + 1 = 1

Test Case 4:
Input:
Coefficients: [3], x=5
Output:
3

Explanation:
P(x) = 3 (A constant polynomial)
P(5) = 3

Test Case 5:
Input:
Coefficients: [1, -2, 1], x=1
Output:
0

Explanation:
P(x) = x^2 - 2x + 1
P(1) = 1^2 - 2(1) + 1 = 1 - 2 + 1 = 0"
87,The NumPy module also comes with a number of built-in routines for linear algebra calculations. These can be found in the sub-module linalg. linalg.det The linalg.det tool computes the determinant of an array.,"Test Case 1:
Input:
[[1, 2], [3, 4]]
Output:
-2.0

Explanation:
Determinant of matrix
| 1 2 |
| 3 4 | is (14) - (23) = -2

Test Case 2:
Input:
[[6]]
Output:
6.0

Explanation:
Determinant of a 1x1 matrix is simply the value in it.

Test Case 3:
Input:
[[1, 0, 0], [0, 1, 0], [0, 0, 1]]
Output:
1.0

Explanation:
Determinant of the identity matrix of any size is 1.

Test Case 4:
Input:
[[2, 3], [2, 3]]
Output:
0.0

Explanation:
Determinant of matrix with dependent rows is 0.

Test Case 5:
Input:
[[5, 4, 2], [1, 3, 1], [2, 1, 3]]
Output:
49.0

Explanation:
Using the Laplace expansion or any other method to compute the determinant will yield 49 for this matrix."
88,The tools dot and cross returns the dot and cross product of two arrays respectively.,"Dot Product Test Cases:

Test Case 1:
Input:
a = [1, 2], b = [3, 4]
Output:
11

Explanation:
Dot product = 13 + 24 = 3 + 8 = 11

Test Case 2:
Input:
a = [0, 0], b = [5, 6]
Output:
0

Explanation:
Dot product of vectors with a zero vector is always 0.

Test Case 3:
Input:
a = [2, 3], b = [-2, -3]
Output:
-13

Explanation:
Dot product = 2*(-2) + 3*(-3) = -4 -9 = -13

Cross Product Test Cases (for 3-dimensional vectors):

Test Case 1:
Input:
a = [1, 2, 3], b = [4, 5, 6]
Output:
[-3, 6, -3]

Explanation:
Cross product formula for 3D vectors will yield this result.

Test Case 2:
Input:
a = [0, 0, 0], b = [5, 6, 7]
Output:
[0, 0, 0]

Explanation:
Cross product with a zero vector is always a zero vector.

Test Case 3:
Input:
a = [1, 0, 0], b = [0, 1, 0]
Output:
[0, 0, 1]

Explanation:
Cross product of two perpendicular unit vectors in 3D space will yield another unit vector that is perpendicular to both.

"
89,The tools inner and outer return the inner and outer product of two arrays.,"Inner Product Test Cases:

Test Case 1:
Input:
a = [1, 2], b = [3, 4]
Output:
11

Test Case 2:
Input:
a = [0, 0], b = [5, 6]
Output:
0

Test Case 3:
Input:
a = [3, 4], b = [2, 2]
Output:
14

**

Test Case 4:**
Input:
a = [1, 3], b = [5, 7]
Output:
26

Test Case 5:
Input:
a = [-1, 2], b = [4, -2]
Output:
-8

Outer Product Test Cases:

Test Case 1:
Input:
a = [1, 2], b = [3, 4]
Output:
[[3, 4],
[6, 8]]

Test Case 2:
Input:
a = [0, 0], b = [5, 6]
Output:
[[0, 0],
[0, 0]]

Test Case 3:
Input:
a = [3, 4], b = [1, 0]
Output:
[[3, 0],
[4, 0]]

Test Case 4:
Input:
a = [1, 3], b = [5, 7]
Output:
[[5, 7],
[15, 21]]

Test Case 5:
Input:
a = [-1, 2], b = [4, -2]
Output:
[[-4, 2],
[8, -4]]"
90,"Write a function named double_letters that takes a string as its parameter. The function should return True if there are two identical letters in a row in the string, and False otherwise.","Test Case 1:
Input:
""hello""
Output:
True

Test Case 2:
Input:
""nono""
Output:
False

Test Case 3:
Input:
""aabbcc""
Output:
True

Test Case 4:
Input:
""rainbow""
Output:
False

Test Case 5:
Input:
""look""
Output:
True"
91,"Write a function named add_dots that takes a string and adds ""."" in between each letter. Write another function named remove_dots that removes all dots from a string.","Test Case 1:
Input:
""hello""
Output:
""h.e.l.l.o""

Test Case 2:
Input:
""abc""
Output:
""a.b.c""

Test Case 3:
Input:
""dog""
Output:
""d.o.g""

Test Case 4:
Input:
""j""
Output:
""j""

Test Case 5:
Input:
""""
Output:
"""""
92,"Define a function named count that takes a single parameter. The parameter is a string. The string will contain a single word divided into syllables by hyphens, such as these: ""ho-tel"", ""cat""","Test Case 1:
Input:
""ho-tel""
Output:
2

Test Case 2:
Input:
""cat""
Output:
1

Test Case 3:
Input:
""in-ter-est-ing""
Output:
4

Test Case 4:
Input:
""hel-lo""
Output:
2

Test Case 5:
Input:
""a-b-c-d-e""
Output:
5"
93,"Two strings are anagrams if you can make one from the other by rearranging the letters. Write a function named is_anagram that takes two strings as its parameters. Your function should return True if the strings are anagrams, and False otherwise.","Test Case 1:
Input:
""listen"", ""silent""
Output:
True

Test Case 2:
Input:
""hello"", ""world""
Output:
False

Test Case 3:
Input:
""evil"", ""vile""
Output:
True

Test Case 4:
Input:
""looped"", ""poodle""
Output:
True

Test Case 5:
Input:
""apple"", ""pale""
Output:
False"
94,Write a function that takes a list of lists and flattens it into a one-dimensional list.,"Test Case 1:
Input:
[[1, 2], [3, 4], [5, 6]]
Output:
[1, 2, 3, 4, 5, 6]

Test Case 2:
Input:
[[1], [2, 3, 4], [5]]
Output:
[1, 2, 3, 4, 5]

Test Case 3:
Input:
[[""a"", ""b""], [""c""], [""d"", ""e""]]
Output:
[""a"", ""b"", ""c"", ""d"", ""e""]

Test Case 4:
Input:
[[1, 2, 3], [], [4, 5]]
Output:
[1, 2, 3, 4, 5]

Test Case 5:
Input:
[]
Output:
[]"
95,Define a function named all_equal that takes a list and checks whether all elements in the list are the same.,"Test Case 1:
Input:
[1, 1, 1, 1]
Output:
True

Test Case 2:
Input:
[""apple"", ""apple"", ""apple""]
Output:
True

Test Case 3:
Input:
[1, 2, 3, 4]
Output:
False

Test Case 4:
Input:
[""a"", ""a"", ""b"", ""a""]
Output:
False

Test Case 5:
Input:
[]
Output:
True"
96,"Define a function named up_down that takes a single number as its parameter. Your function return a tuple containing two numbers; the first should be one lower than the parameter, and the second should be one higher.","Test Case 1:
Input:
5
Output:
(4, 6)

Test Case 2:
Input:
0
Output:
(-1, 1)

Test Case 3:
Input:
-3
Output:
(-4, -2)

Test Case 4:
Input:
1
Output:
(0, 2)

Test Case 5:
Input:
10
Output:
(9, 11)"
97,Create a function that takes two arguments: the original price and the discount percentage as integers and returns the final price after the discount.,"Test Case 1:
Input:
100, 10
Output:
90.0

Test Case 2:
Input:
500, 50
Output:
250.0

Test Case 3:
Input:
79, 5
Output:
75.05

Test Case 4:
Input:
200, 0
Output:
200.0

Test Case 5:
Input:
1000, 100
Output:
0.0"
98,Create a function that takes a string and returns a string with its letters in alphabetical order.,"Test Case 1:
Input:
""hello""
Output:
""ehllo""

Test Case 2:
Input:
""zebra""
Output:
""aberz""

Test Case 3:
Input:
""banana""
Output:
""aaabnn""

Test Case 4:
Input:
""programming""
Output:
""aggimmnoprr""

Test Case 5:
Input:
""openai""
Output:
""aeinop"
99,Write a function that takes a positive integer and return its factorial.,"Test Case 1:
Input:
5
Output:
120

Test Case 2:
Input:
1
Output:
1

Test Case 3:
Input:
10
Output:
3628800

Test Case 4:
Input:
7
Output:
5040

Test Case 5:
Input:
0
Output:
1"
100,Create a function that takes an array of numbers and returns the mean value.,"Test Case 1:
Input:
[1, 2, 3, 4, 5]
Output:
3.0

Test Case 2:
Input:
[10, 20, 30, 40, 50]
Output:
30.0

Test Case 3:
Input:
[2.5, 3.5, 4.5, 5.5]
Output:
4.0

Test Case 4:
Input:
[-1, 0, 1]
Output:
0.0

Test Case 5:
Input:
[1000]
Output:
1000.0"
