#,Prompt,Test Cases
26,"Whereas most countries use a 24-hour clock, the United States tends to use a 12-hour clock. Accordingly, instead of “09:00 to 17:00”, many Americans would say they work “9:00 AM to 5:00 PM” (or “9 AM to 5 PM”), wherein “AM” is an abbreviation for “ante meridiem” and “PM” is an abbreviation for “post meridiem”, wherein “meridiem” means midday (i.e., noon).

Conversion Table
Just as “12:00 AM” in 12-hour format would be “00:00” in 24-hour format, so would “12:01 AM” through “12:59 AM” be “00:01” through “00:59”, respectively.

12-Hour
24-Hour
12:00 AM	00:00
1:00 AM	01:00
2:00 AM	02:00
3:00 AM	03:00
4:00 AM	04:00
5:00 AM	05:00
6:00 AM	06:00
7:00 AM	07:00
8:00 AM	08:00
9:00 AM	09:00
10:00 AM	10:00
11:00 AM	11:00
12:00 PM	12:00
1:00 PM	13:00
2:00 PM	14:00
3:00 PM	15:00
4:00 PM	16:00
5:00 PM	17:00
6:00 PM	18:00
7:00 PM	19:00
8:00 PM	20:00
9:00 PM	21:00
10:00 PM	22:00
11:00 PM	23:00
12:00 AM	00:00
In a file called working.py, implement a function called convert that expects a str in either of the 12-hour formats below and returns the corresponding str in 24-hour format (i.e., 9:00 to 17:00). Expect that AM and PM will be capitalized (with no periods therein) and that there will be a space before each. Assume that these times are representative of actual times, not necessarily 9:00 AM and 5:00 PM specifically.

9:00 AM to 5:00 PM
9 AM to 5 PM
Raise a ValueError instead if the input to convert is not in either of those formats or if either time is invalid (e.g., 12:60 AM, 13:00 PM, etc.). But do not assume that someone’s hours will start ante meridiem and end post meridiem; someone might work late and even long hours (e.g., 5:00 PM to 9:00 AM).","Test Case 1:
Input: ""9:00 AM to 5:00 PM""
Expected Output: ""09:00 to 17:00""

Test Case 2:
Input: ""1:00 PM to 11:00 PM""
Expected Output: ""13:00 to 23:00""

Test Case 3:
Input: ""12:00 AM to 12:00 PM""
Expected Output: ""00:00 to 12:00""

Test Case 4:
Input: ""5:00 PM to 9:00 AM""
Expected Output: ""17:00 to 09:00""

Test Case 5:
Input: ""13:00 PM to 5:00 PM"" (Invalid Input)
Expected Output: Error: The input is not in the correct format or the time is invalid.
"
27,"It’s not uncommon, in English, at least, to say “um” when trying to, um, think of a word. The more you do it, though, the more noticeable it tends to be!

In a file called um.py, implement a function called count that expects a line of text as input as a str and returns, as an int, the number of times that “um” appears in that text, case-insensitively, as a word unto itself, not as a substring of some other word. For instance, given text like hello, um, world, the function should return 1. Given text like yummy, though, the function should return 0.","Test Case 1:
Input: ""hello, um, world""
Expected Output: 1

Test Case 2:
Input: ""yummy""
Expected Output: 0

Test Case 3:
Input: ""Um, I think, um, I need to, um, think about it.""
Expected Output: 3

Test Case 4:
Input: ""UM is the abbreviation for University of Michigan.""
Expected Output: 1

Test Case 5:
Input: ""I am unsure about the outcome.""
Expected Output: 0"
28,"When creating a Google Form that prompts users for a short answer (or paragraph), it’s possible to enable response validation and require that the user’s input match a regular expression. For instance, you could require that a user input an email address with a regex like this one:

^[a-zA-Z0-9.!#$%&'*+\/=?^_`{|}~-]+@[a-zA-Z0-9](?:[a-zA-Z0-9-]{0,61}[a-zA-Z0-9])?(?:\.[a-zA-Z0-9](?:[a-zA-Z0-9-]{0,61}[a-zA-Z0-9])?)*$
In a file called response.py, using either validator-collection or validators from PyPI, implement a program that prompts the user for an email address via input and then prints Valid or Invalid, respectively, if the input is a syntatically valid email address. You may not use re. And do not validate whether the email address’s domain name actually exists.","Test Case 1:
Input: john.doe@example.com
Expected Output: Valid

Test Case 2:
Input: john.doe@example
Expected Output: Invalid

Test Case 3:
Input: john.doe@.com
Expected Output: Invalid

Test Case 4:
Input: john.doe@exa_mple.com
Expected Output: Valid

Test Case 5:
Input: john.doe@exa mple.com
Expected Output: Invalid"
29,"Assuming there are 365 days in a year, there are 525600 minutes in that same year (because there are 24 hours in a day and 60 minutes in an hour). But how many minutes are there in two or more years? Well, it depends on how many of those are leap years with 366 days, per the Gregorian calendar, as some of them could have 1440 additional minutes. In fact, how many minutes has it been since you were born? Well, that, too, depends on how many leap years there have been since! There is an algorithm for such, but let’s not reinvent that wheel. Let’s use a library instead. Fortunately, Python comes with a datetime module that has a class called date that can help, per docs.python.org/3/library/datetime.html#date-objects.

In a file called seasons.py, implement a program that prompts the user for their date of birth in YYYY-MM-DD format and then sings prints how old they are in minutes, rounded to the nearest integer, using English words instead of numerals, just like the song from Rent, without any and between words. Since a user might not know the time at which they were born, assume, for simplicity, that the user was born at midnight (i.e., 00:00:00) on that date. And assume that the current time is also midnight. In other words, even if the user runs the program at noon, assume that it’s actually midnight, on the same date. Use datetime.date.today to get today’s date, per docs.python.org/3/library/datetime.html#datetime.date.today.","Test Case 1:
Input: 2000-01-01
Expected Output: Twenty three million, seven hundred and forty five thousand, six hundred and forty minutes

Test Case 2:
Input: 1990-07-15
Expected Output: Seventeen million, two hundred and twenty eight thousand, eight hundred and eighty minutes

Test Case 3:
Input: 2023-07-31
Expected Output: Zero minutes

Test Case 4:
Input: 1985-12-25
Expected Output: Nineteen million, seven hundred and seventy eight thousand, four hundred and forty minutes

Test Case 5:
Input: 1970-01-01
Expected Output: Twenty eight million, one hundred and five thousand, six hundred and forty minutes"
30,Write a program that uses a print function to say 'hello world' as shown in 'Desired Output'.,"Test Case 1:

Input: None
Expected Output: hello world
Test Case 2:

Input: None
Expected Output: hello world
Test Case 3:

Input: None
Expected Output: hello world
Test Case 4:

Input: None
Expected Output: hello world
Test Case 5:

Input: None
Expected Output: hello world"
31,Write a program that uses input to prompt a user for their name and then welcomes them. Note that input will pop up a dialog box. Enter Sarah in the pop-up box when you are prompted so your output will match the desired output.,"Test Case 1:
Input: ""John""
Expected Output: ""Hello, John""

Test Case 2:
Input: ""Alice""
Expected Output: ""Hello, Alice""

Test Case 3:
Input: ""Bob""
Expected Output: ""Hello, Bob""

Test Case 4:
Input: ""Charlie""
Expected Output: ""Hello, Charlie""

Test Case 5:
Input: ""David""
Expected Output: ""Hello, David"""
32,Write a program to prompt the user for hours and rate per hour using input to compute gross pay. Use 35 hours and a rate of 2.75 per hour to test the program (the pay should be 96.25). You should use input to read a string and float() to convert the string to a number. Do not worry about error checking or bad user data.,"Test Case 1:
Input: Hours = 35, Rate = 2.75
Expected Output: Gross Pay = 96.25

Test Case 2:
Input: Hours = 40, Rate = 10
Expected Output: Gross Pay = 400

Test Case 3:
Input: Hours = 50, Rate = 20
Expected Output: Gross Pay = 1000

Test Case 4:
Input: Hours = 0, Rate = 100
Expected Output: Gross Pay = 0

Test Case 5:
Input: Hours = 100, Rate = 0
Expected Output: Gross Pay = 0"
33,Write a program to prompt the user for hours and rate per hour using input to compute gross pay. Pay the hourly rate for the hours up to 40 and 1.5 times the hourly rate for all hours worked above 40 hours. Use 45 hours and a rate of 10.50 per hour to test the program (the pay should be 498.75). You should use input to read a string and float() to convert the string to a number. Do not worry about error checking the user input - assume the user types numbers properly.,"Test Case 1:
Input: Hours = 45, Rate = 10.50
Expected Output: Gross Pay = 498.75

Test Case 2:
Input: Hours = 40, Rate = 10
Expected Output: Gross Pay = 400.00

Test Case 3:
Input: Hours = 50, Rate = 20
Expected Output: Gross Pay = 1100.00

Test Case 4:
Input: Hours = 30, Rate = 100
Expected Output: Gross Pay = 3000.00

Test Case 5:
Input: Hours = 60, Rate = 10
Expected Output: Gross Pay = 700.00"
34,"Write a program to prompt for a score between 0.0 and 1.0. If the score is out of range, print an error. If the score is between 0.0 and 1.0, print a grade using the following table:
Score Grade
>= 0.9 A
>= 0.8 B
>= 0.7 C
>= 0.6 D
< 0.6 F
If the user enters a value out of range, print a suitable error message and exit. For the test, enter a score of 0.85.","Test Case 1:
Input: 0.85
Output: B

Test Case 2:
Input: 0.95
Output: A

Test Case 3:
Input: 0.75
Output: C

Test Case 4:
Input: 1.2
Output: Error: Score out of range. Please enter a value between 0.0 and 1.0

Test Case 5:
Input: -0.5
Output: Error: Score out of range. Please enter a value between 0.0 and 1.0"
35,Write a program to prompt the user for hours and rate per hour using input to compute gross pay. Pay should be the normal rate for hours up to 40 and time-and-a-half for the hourly rate for all hours worked above 40 hours. Put the logic to do the computation of pay in a function called computepay() and use the function to do the computation. The function should return a value. Use 45 hours and a rate of 10.50 per hour to test the program (the pay should be 498.75). You should use input to read a string and float() to convert the string to a number. Do not worry about error checking the user input unless you want to - you can assume the user types numbers properly. Do not name your variable sum or use the sum() function.,"Test Case 1:
Input: Hours = 45, Rate per Hour = 10.50
Output: Gross Pay = 498.75

Test Case 2:
Input: Hours = 40, Rate per Hour = 8.75
Output: Gross Pay = 350.0

Test Case 3:
Input: Hours = 50, Rate per Hour = 12.0
Output: Gross Pay = 630.0

Test Case 4:
Input: Hours = 38, Rate per Hour = 9.25
Output: Gross Pay = 350.5

Test Case 5:
Input: Hours = 55, Rate per Hour = 11.50
Output: Gross Pay = 632.5"
36,"Write a program that repeatedly prompts a user for integer numbers until the user enters 'done'. Once 'done' is entered, print out the largest and smallest of the numbers. If the user enters anything other than a valid number catch it with a try/except and put out an appropriate message and ignore the number. Enter 7, 2, bob, 10, and 4 and match the output below.","Test Case 1:
Input: 5, 8, 3, 1, 6, done
Output: Largest number: 8, Smallest number: 1

Test Case 2:
Input: 10, 12, 15, done
Output: Largest number: 15, Smallest number: 10

Test Case 3:
Input: 20, 30, 40, 50, 60, done
Output: Largest number: 60, Smallest number: 20

Test Case 4:
Input: 100, 200, 300, 400, 500, done
Output: Largest number: 500, Smallest number: 100

Test Case 5:
Input: done
Output: No numbers entered."
37,"old_balance = ""500.45""
deposit = ""10""

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Imagine you're writing code for an ATM that accepts cash
#deposits. You need to update the customer's balance based
#on a deposit amount. However, both the old balance and the
#deposit are given as strings.
#
#Write code below that will print the new balance after the
#deposit is processed. This should be printed along with
#the following text labeling the amount:
#
#The new balance is: 510.45
#
#Note that the old balance will always include change, but
#the deposit will never include change because the ATM has
#no coin slot, only a slot for paper money.
#
#With the initial values of the variables shown above, your
#code should print the text shown on line 17.


#Add your code here!","Test Case 1:
Input:
old_balance = ""100.00""
deposit = ""50""
Output:
""The new balance is: 150.00""

Test Case 2:
Input:
old_balance = ""500.45""
deposit = ""10""
Output:
""The new balance is: 510.45""

Test Case 3:
Input:
old_balance = ""0.00""
deposit = ""100""
Output:
""The new balance is: 100.00""

Test Case 4:
Input:
old_balance = ""1234.56""
deposit = ""200""
Output:
""The new balance is: 1434.56""

Test Case 5:
Input:
old_balance = ""1000.99""
deposit = ""0""
Output:
""The new balance is: 1000.99"""
38,"balance = 500
income = 200
price = 1000
months = 6

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#You're thinking of buying a new computer. The variables
#above represent the balance of your bank account, your
#monthly disposable income, the total price of the computer,
#and the number of months that the retailer will give you to
#pay off the computer.
#
#You can buy the computer if either (a) you can afford to
#buy the computer in cash right now (balance is greater than
#price), or (b) you can afford the monthly payments (income
#is greater than price divided by months).
#
#In other words, if a computer cost $1200 and you spread it
#out over 12 months, you would need your monthly available
#income to be at least $100 to buy the computer, or you
#would need your current bank balance to be at least $1200.
#
#Add some code below that will print True if you're able to
#afford the computer given the values above, and False if you
#are not.


#Add your code below!








","Test Case 1:
Input:
price = 1000
months = 6
balance = 1200
income = 100
Output:
True

Test Case 2:
Input:
price = 2000
months = 10
balance = 1500
income = 200
Output:
True

Test Case 3:
Input:
price = 5000
months = 10
balance = 4000
income = 400
Output:
False

Test Case 4:
Input:
price = 800
months = 4
balance = 500
income = 250
Output:
True

Test Case 5:
Input:
price = 1200
months = 12
balance = 1000
income = 80
Output:
False"
39,"hot = True
cold = False
rainy = True
windy = False
snowy = False

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Earlier, you wrote a program that made clothing
#recommendations based on the weather. Your program could
#specifically recommend a jacket, boots, flip-flips, or a
#tshirt based on whether it was hot, cold, rainy, windy, or
#snowy.
#
#Let's add some accessories to that program: a hat, gloves,
#umbrella, and a scarf.
#
#Specifically, the program should recommend:
#
# - a hat if it's cold, or if it's hot but not rainy (cold
#   and rainy still means a hat, though).
# - gloves if it's cold and either snowy or rainy.
# - an umbrella if it's hot, snowy, or rainy.
# - a scarf if it's cold and windy or cold and snowy
#   unless it's rainy. Rain means no scarf regardless of
#   whether it's cold, windy, or snowy.
#
#Write some code below that will print four lines, one for
#each of the four types of clothing. The lines should look
#like this:
#
#Hat: True
#Gloves: True
#Umbrella: False
#Scarf: False
#
#The values (True and False) will differ based on the
#values assigned to hot, cold, windy, snowy, and rainy
#at the start of the program.


#Add your code here!





















","Test Case 1:
Input:
hot = True
cold = False
rainy = True
windy = False
snowy = False
Output:
Hat: True
Gloves: False
Umbrella: True
Scarf: False

Test Case 2:
Input:
hot = False
cold = True
rainy = True
windy = True
snowy = False
Output:
Hat: True
Gloves: True
Umbrella: True
Scarf: False

Test Case 3:
Input:
hot = False
cold = True
rainy = False
windy = True
snowy = True
Output:
Hat: True
Gloves: True
Umbrella: True
Scarf: True

Test Case 4:
Input:
hot = True
cold = False
rainy = False
windy = False
snowy = False
Output:
Hat: True
Gloves: False
Umbrella: False
Scarf: False

Test Case 5:
Input:
hot = False
cold = True
rainy = False
windy = False
snowy = True
Output:
Hat: True
Gloves: True
Umbrella: True
Scarf: True"
40,"import datetime
start_date = datetime.date(2017, 2, 16)
end_date = datetime.date(2017, 2, 16)
start_time = datetime.time(4, 30, 0)
end_time = datetime.time(4, 30, 17)

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Above, there are four variables: start_date, end_date,
#start_time, and end_time. start_date and start_time together
#represent a certain time on a certain date, and end_date and
#end_time represent a different time on a different date.
#
#Add some code below that will print True if the end time
#occurs after the start time. Print False if the end time
#occurs before the start time. For example, 11:15:00 on
#01/01/2017 would be before 09:00:00 on 01/05/2017, which
#would be before 11:25:00 on 01/05/2017.
#
#Note that you may use dot notation to access the individual
#parts of the dates and times. You can access the hour,
#minute, and seconds from start_time with start_time.hour,
#start_time.minute, and start_time.second. You can access
#the year, month, and day of start_date with
#start_date.year, start_date.month, and start_date.day. You
#can use the same syntax to access the parts of end_date.
#Note that Python uses 24-hour time.
#
#Hint: You may use conditionals to solve this if you want,
#but you don't need to.
#
#Hint 2: You can use relational operators with both dates
#and times. start_time < end_time is True if start_time is
#before end_time. start_date >= end_date is True if
#start_date is later than end_date, or the same date. With
#this, you can avoid using dot notation altogether if
#you'd like.


#Add your code here!





















","Test Case 1:
Input:
start_date = datetime.date(2017, 2, 16)
end_date = datetime.date(2017, 2, 16)
start_time = datetime.time(4, 30, 0)
end_time = datetime.time(4, 30, 17)
Output:
True

Test Case 2:
Input:
start_date = datetime.date(2023, 1, 1)
end_date = datetime.date(2023, 1, 2)
start_time = datetime.time(22, 30, 0)
end_time = datetime.time(1, 30, 0)
Output:
True

Test Case 3:
Input:
start_date = datetime.date(2023, 1, 2)
end_date = datetime.date(2023, 1, 1)
start_time = datetime.time(1, 30, 0)
end_time = datetime.time(22, 30, 0)
Output:
False

Test Case 4:
Input:
start_date = datetime.date(2023, 1, 2)
end_date = datetime.date(2023, 1, 2)
start_time = datetime.time(12, 0, 0)
end_time = datetime.time(12, 0, 0)
Output:
False

Test Case 5:
Input:
start_date = datetime.date(2023, 1, 2)
end_date = datetime.date(2023, 1, 2)
start_time = datetime.time(1, 30, 0)
end_time = datetime.time(22, 30, 0)
Output:
True"
41,"goal = 50000
rate = 0.05
years = 5

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Earlier, we created a program that would calculate the
#value of an investment account after a certain period of
#time using the formula Amount = Principal * e^(Rate * Time).
#
#Let's revisit that, but let's flip the question around.
#Instead of asking, ""What will the value of this account
#be?"", let's instead ask, ""How much do I need to invest to
#have a certain amount by a certain year?"" For example,
#""How much do I need to invest to have $50,000 in 5 years
#at 5% (0.05) interest?""
#
#Mathematically, the formula for this is:
#
#  goal / e ^ (rate * number of years) = principal
#
#Add some code below that will print the amount of principal
#needed to reach the given savings goal within the number of
#years and interest rate specified.
#
#In printing your response, you should round the answer to
#two decimal places. Remember, you can do this with this
#code (assuming that your principal is stored in a variable
#called 'principal'): rounded_principal = round(principal, 2)
#
#Remember, you can access e using math.e as long as you don't
#change the next line.","Test Case 1:
Input:
goal = 50000
rate = 0.05
years = 5
Output:
Principal needed: 39283.56

Test Case 2:
Input:
goal = 100000
rate = 0.07
years = 10
Output:
Principal needed: 50834.86

Test Case 3:
Input:
goal = 5000
rate = 0.03
years = 3
Output:
Principal needed: 4596.05

Test Case 4:
Input:
goal = 150000
rate = 0.06
years = 7
Output:
Principal needed: 104499.31

Test Case 5:
Input:
goal = 20000
rate = 0.02
years = 2
Output:
Principal needed: 19269.25"
42,"principal = 40000
rate = 0.05
years = 5
goal = 50000

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Last problem, we calculated how much money a person would
#have to invest to reach a certain savings goal. Now, let's
#modify that to instead take a principal, interest rate,
#number of years, and savings goal, and report whether or not
#the person will meet their savings goal.
#
#Add some code below that will calculate whether the
#investment described by the values above will meet the given
#goal. If it will, print True. If it will not, print False.
#
#As a reminder, the formula for the value of an account after
#a given time (in number of years) is:
#
#  Current Value = principal * e ^ (rate * number of years)
#
#Remember, you can access e using math.e as long as you don't
#change the next line. You don't need to worry about rounding
#on this problem.","Test Case 1:
Input:
principal = 40000
rate = 0.05
years = 5
goal = 50000
Output:
True

Test Case 2:
Input:
principal = 40000
rate = 0.03
years = 10
goal = 50000
Output:
False

Test Case 3:
Input:
principal = 10000
rate = 0.07
years = 5
goal = 20000
Output:
True

Test Case 4:
Input:
principal = 50000
rate = 0.05
years = 7
goal = 70000
Output:
True

Test Case 5:
Input:
principal = 30000
rate = 0.04
years = 5
goal = 40000
Output:
False"
43,"spouse_1 = ""Caitlin""
spouse_2 = ""David""
month = ""November""
day = 3
year = 2012
time = ""5:00PM""

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.
#
#The variables above give some information about a wedding:
#the names of the spouses and the month, day, year, and time
#of the wedding.
#
#Add some code that will write the text to appear on a wedding
#invitation based on these values. For the values shown above,
#this would read:
#
#You are cordially invited to attend the wedding of Caitlin and David, to take place on November 3, 2012 at 5:00PM.
#
#Note that all components of this statement are required: start
#""You are cordially invited to attend the wedding of "", followed
#by spouse_1's name, followed by "" and "", followed by spouse_2's
#name, then a comma and space, followed by ""to take place on "",
#followed by the month, a space, the day, a comma and space, the
#year, a space, the word ""at"", a space, the time, and then a
#period.
#
#HINT: Copy the sentence below and replace the current values
#(Caitlin, David, November, etc.) with variables to reduce the
#risk of typoes throwing off your answers.","Test Case 1:
Input:
spouse_1 = ""Caitlin""
spouse_2 = ""David""
month = ""November""
day = 3
year = 2012
time = ""5:00PM""
Output:
""You are cordially invited to attend the wedding of Caitlin and David, to take place on November 3, 2012 at 5:00PM.""

Test Case 2:
Input:
spouse_1 = ""John""
spouse_2 = ""Emily""
month = ""June""
day = 10
year = 2022
time = ""3:00PM""
Output:
""You are cordially invited to attend the wedding of John and Emily, to take place on June 10, 2022 at 3:00PM.""

Test Case 3:
Input:
spouse_1 = ""Alice""
spouse_2 = ""Bob""
month = ""December""
day = 31
year = 2023
time = ""11:00AM""
Output:
""You are cordially invited to attend the wedding of Alice and Bob, to take place on December 31, 2023 at 11:00AM.""

Test Case 4:
Input:
spouse_1 = ""Emma""
spouse_2 = ""Jake""
month = ""March""
day = 5
year = 2024
time = ""2:30PM""
Output:
""You are cordially invited to attend the wedding of Emma and Jake, to take place on March 5, 2024 at 2:30PM.""

Test Case 5:
Input:
spouse_1 = ""Sophia""
spouse_2 = ""Liam""
month = ""August""
day = 15
year = 2025
time = ""4:00PM""
Output:
""You are cordially invited to attend the wedding of Sophia and Liam, to take place on August 15, 2025 at 4:00PM."""
44,"amount = 17

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.
#
#The variable above describes an amount of money measured in
#dollars. Imagine you want to select the bills (1-dollar bills,
#5-dollar bills, 10-dollar bills, etc.) that make up that
#amount of money. For example, 17 dollars is one $10, one $5,
#and two $1s.
#
#Write a program that will print out the bills needed to
#arrive at the amount shown above. Assume that we always want
#the maximum number of large bills: for example, for 17 dollars,
#we want one $10, one $5, and two $1s, not three $5s and two $1s.
#You may assume that the largest bill you have on hand is a
#$50-dollar bill.
#
#Your code should print the following (with the correct numbers
#based on the value of amount):
#
#Fifties: 0
#Twenties: 0
#Tens: 1
#Fives: 1
#Ones: 2","Test Case 1:
Input: amount = 88
Output:
Fifties: 1
Twenties: 1
Tens: 1
Fives: 1
Ones: 3

Test Case 2:
Input: amount = 121
Output:
Fifties: 2
Twenties: 1
Tens: 0
Fives: 0
Ones: 1

Test Case 3:
Input: amount = 53
Output:
Fifties: 1
Twenties: 0
Tens: 0
Fives: 0
Ones: 3

Test Case 4:
Input: amount = 3
Output:
Fifties: 0
Twenties: 0
Tens: 0
Fives: 0
Ones: 3

Test Case 5:
Input: amount = 0
Output:
Fifties: 0
Twenties: 0
Tens: 0
Fives: 0
Ones: 0"
45,"message = ""lol""
punct = ""!""
num = 3

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Using the values of message, punct, and num, print
#a string that looks like the one below if message = ""lol"",
#punct = ""!"", and num = 3:
#
# !!!lollollol!!!lollollol!!!lollollol!!!
#
#Specifically, it should start by printing punct num
#times, then print message num times, repeat that entire
#process num times, and then print punct num times
#again.
#
#Here are a couple other examples:
#
# message = ""bbl"", punct = "":"", num = 1 -> :bbl:
# message = ""bbq"", punct = ""?"", num = 2 -> ""??bbqbbq??bbqbbq??
# message = ""brb"", punct = ""."", num = 4 -> ....brbbrbbrbbrb....brbbrbbrbbrb....brbbrbbrbbrb....brbbrbbrbbrb....","Test Case 1:
Input:
message = ""hi""
punct = ""*""
num = 2
Output:
""hihihihi**""

Test Case 2:
Input:
message = ""bye""
punct = ""#""
num = 3
Output:
""###byebyebye###byebyebye###byebyebye###""

Test Case 3:
Input:
message = ""run""
punct = "".""
num = 1
Output:
"".run.""

Test Case 4:
Input:
message = ""jump""
punct = ""&""
num = 4
Output:
""&&&&jumpjumpjumpjump&&&&jumpjumpjumpjump&&&&jumpjumpjumpjump&&&&jumpjumpjumpjump&&&&""

Test Case 5:
Input:
message = ""play""
punct = ""%""
num = 5
Output:
""%%%%%playplayplayplayplay%%%%%playplayplayplayplay%%%%%playplayplayplayplay%%%%%playplayplayplayplay%%%%%playplayplayplayplay%%%%%"""
46,"num = 3

#-----------------------------------------------------------
#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Write some code that calculates the cube of the number
#given by num. Then, print that number num^2 (num squared)
#times in a row, with no spaces or line breaks in between.
#
#For example, if num is 3, then your code would print:
#
# 272727272727272727
#
#That 27 9 times. 3 squared is 9, 3 cubed is 27, and so
#it prints 27 9 times.
#
#Note: these directions are slightly different from the
#preview we posted! You should be printing num^3 num^2
#times, not printing num^2 num^3 times.","Test Case 1:
Input:
num = 2
Output:
""8888""

Test Case 2:
Input:
num = 4
Output:
""6464646464646464646464646464""

Test Case 3:
Input:
num = 1
Output:
""1""

Test Case 4:
Input:
num = 5
Output:
""125125125125125125125125125125125125125125125125125""

Test Case 5:
Input:
num = 6
Output:
""216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216216"""
47,"current_day = 31
current_month = 5
current_year = 2018
birth_day = 19
birth_month = 12
birth_year = 1990

#You may modify the lines of code above, but don't move them!
#When you Submit your code, we'll change these lines to
#assign different values to the variables.

#Given the current date and birth date held by the variables
#above, calculate and print this person's current age. Note
#that if their birth date has not yet passed this year, your
#result would be one less than if it has.
#
#For example, with the variables given above, the person
#would turn 28 on December 12th, 2018. So, as of May 31st,
#2018, they are 27.","Test Case 1:
Input:
current_day = 31
current_month = 5
current_year = 2018
birth_day = 19
birth_month = 12
birth_year = 1990
Output:
27

Test Case 2:
Input:
current_day = 31
current_month = 12
current_year = 2018
birth_day = 19
birth_month = 12
birth_year = 1990
Output:
28

Test Case 3:
Input:
current_day = 18
current_month = 12
current_year = 2018
birth_day = 19
birth_month = 12
birth_year = 1990
Output:
27

Test Case 4:
Input:
current_day = 1
current_month = 1
current_year = 2000
birth_day = 1
birth_month = 1
birth_year = 1990
Output:
10

Test Case 5:
Input:
current_day = 31
current_month = 12
current_year = 1999
birth_day = 1
birth_month = 1
birth_year = 1990
Output:
9"
48,"#Imagine you're writing the software that controls the speed
#of a ceiling fan. The user changes the fan's speed by
#pulling a string. Pulling the string increases the fan's =
#speed by 1, unless it's already at the maximum speed. If
#it's already at the maximum speed, it changes the speed
#back to 0.
#
#Write a function called pullString. pullString should take
#two parameters: a current speed, and a maximum speed, both
#integers. pullString should return the new fan speed
#according to the reasoning above.

#You may assume that the input will be integers. You should
#also assume that the fan's speed *can* equal the maximum
#speed, but it *cannot* exceed the maximum speed. You may
#thus assume that you will never be given a currentSpeed
#higher than maxSpeed.","Test Case 1:
Input:
currentSpeed = 0
maxSpeed = 3
Output:
1

Test Case 2:
Input:
currentSpeed = 3
maxSpeed = 3
Output:
0

Test Case 3:
Input:
currentSpeed = 2
maxSpeed = 3
Output:
3

Test Case 4:
Input:
currentSpeed = 0
maxSpeed = 0
Output:
0

Test Case 5:
Input:
currentSpeed = 5
maxSpeed = 10
Output:
6"
49,"#A common formula in probability and statistics is the
#formula for the number of possible combinations of r
#objects from a set of n objects. For example, the question,
#""How many possible 2-card hands can you deal from a deck of
#52 unique cards?"" is saying, ""How many combinations of 2
#can you make from a set of 52?""
#
#The formula for the number of combinations of length r from
#a set of n objects is:
#
#  numCombinations = n! / r!(n-r)!
#
#The ! mark is the symbol for factorial. Factorial means the
#product of the number times every number between itself and
#1. For example, 5! is 120: 5 * 4 * 3 * 2 * 1 = 120.
#
#Write a function called numCombinations with two parameters:
#n, the number of objects from which to choose, and r, the
#number of objects to choose. numCombinations should return
#the number of combinations according to the formula above.
#Don't worry if you don't fully understand what combinations
#are -- just focus on implementing a function that solves
#that formula given n and r.
#
#You may *not* use Python's built-in factorial method to
#complete this; you should implement that yourself.
#
#Hint: We'd suggest writing two functions: factorial() and
#numCombinations(). Then, call factorial() in your code for 
#numCombinations(). You don't have to do this, but it will
#make your answer a little easier!
#
#Hint 2: Remember to put parentheses around the denominator.","Test Case 1:
Input:
n = 5
r = 2
Output:
10

Test Case 2:
Input:
n = 52
r = 2
Output:
1326

Test Case 3:
Input:
n = 10
r = 5
Output:
252

Test Case 4:
Input:
n = 6
r = 6
Output:
1

Test Case 5:
Input:
n = 10
r = 0
Output:
1"
